Country,City_ID,Population
BR,3444997,17172
BR,3445014,56492
BR,3445026,394930
BR,3445126,42440
BR,3445133,68680
BR,3445153,55122
BR,3445156,285269
BR,3445162,94749
BR,3445299,19861
BR,3445307,30556
BR,3445348,15726
BR,3445350,40627
BR,3445418,15459
BR,3445433,21174
BR,3445446,110936
BR,3445451,249752
BR,3445459,28706
BR,3445487,116571
BR,3445500,36213
BR,3445575,15938
BR,3445578,88630
BR,3445596,61144
BR,3445597,63231
BR,3445630,56765
BR,3445679,123480
BR,3445690,24409
BR,3445713,30088
BR,3445746,48741
BR,3445764,60202
BR,3445781,22613
BR,3445782,89687
BR,3445831,563536
BR,3445839,260843
BR,3445847,79007
BR,3445849,15604
BR,3445853,28375
BR,3445859,97828
BR,3445939,17488
BR,3445941,24398
BR,3445942,62035
BR,3445983,31203
BR,3445993,67245
BR,3446038,97521
BR,3446065,71944
BR,3446077,43749
BR,3446087,17286
BR,3446098,78712
BR,3446130,18278
BR,3446137,21051
BR,3446138,63457
BR,3446194,31719
BR,3446232,34734
BR,3446295,32791
BR,3446370,97845
BR,3446400,29740
BR,3446445,91722
BR,3446465,33765
BR,3446500,22481
BR,3446539,32061
BR,3446556,21834
BR,3446606,123979
BR,3446621,101170
BR,3446625,15193
BR,3446652,58880
BR,3446682,251641
BR,3446692,93580
BR,3446752,21492
BR,3446753,50098
BR,3446783,27107
BR,3446847,48051
BR,3446866,16544
BR,3446880,18570
BR,3446974,23740
BR,3446979,18227
BR,3447005,19956
BR,3447059,24351
BR,3447186,214523
BR,3447212,283314
BR,3447259,227977
BR,3447399,558862
BR,3447423,24791
BR,3447437,24272
BR,3447473,19304
BR,3447562,18385
BR,3447591,16888
BR,3447597,16878
BR,3447624,201334
BR,3447651,99211
BR,3447690,49078
BR,3447718,22632
BR,3447720,39826
BR,3447779,394153
BR,3447785,54846
BR,3447839,48471
BR,3447854,61800
BR,3447928,16764
BR,3447929,15505
BR,3447961,15662
BR,3447969,20798
BR,3447997,15158
BR,3447998,84697
BR,3448011,62056
BR,3448031,130937
BR,3448063,76051
BR,3448136,324457
BR,3448207,19181
BR,3448219,31049
BR,3448221,57238
BR,3448227,19012
BR,3448257,76367
BR,3448300,50540
BR,3448351,55014
BR,3448403,27068
BR,3448439,10021295
BR,3448453,15434
BR,3448455,18809
BR,3448502,24904
BR,3448519,77117
BR,3448533,18591
BR,3448545,33587
BR,3448552,31798
BR,3448558,23619
BR,3448596,25340
BR,3448616,41143
BR,3448622,209229
BR,3448632,124224
BR,3448636,613764
BR,3448639,374699
BR,3448640,46989
BR,3448742,200000
BR,3448825,42720
BR,3448828,16250
BR,3448846,23154
BR,3448877,454849
BR,3448879,78592
BR,3448902,76540
BR,3448903,20606
BR,3449045,17056
BR,3449053,34145
BR,3449056,19487
BR,3449099,55434
BR,3449112,36224
BR,3449116,24614
BR,3449176,33033
BR,3449195,27793
BR,3449310,71539
BR,3449319,205035
BR,3449324,136453
BR,3449340,59613
BR,3449344,743372
BR,3449350,77597
BR,3449427,41582
BR,3449433,411403
BR,3449467,27279
BR,3449500,22592
BR,3449516,16730
BR,3449518,18148
BR,3449519,33076
BR,3449521,73957
BR,3449529,35260
BR,3449696,64606
BR,3449701,662373
BR,3449707,17233
BR,3449711,18418
BR,3449720,46748
BR,3449741,46611
BR,3449747,27775
BR,3449793,21473
BR,3449822,58957
BR,3449847,28765
BR,3449851,24578
BR,3449933,25515
BR,3449936,89694
BR,3449948,98989
BR,3450063,23488
BR,3450083,249219
BR,3450144,243503
BR,3450157,24739
BR,3450188,33709
BR,3450206,34254
BR,3450225,18490
BR,3450232,25802
BR,3450269,106113
BR,3450272,37336
BR,3450283,25800
BR,3450288,19545
BR,3450376,15092
BR,3450404,188000
BR,3450554,2711840
BR,3450563,32227
BR,3450594,98387
BR,3450671,25746
BR,3450759,16982
BR,3450832,21093
BR,3450843,16128
BR,3450873,36721
BR,3450909,152912
BR,3450963,15594
BR,3450964,51004
BR,3451051,16613
BR,3451071,24005
BR,3451102,26998
BR,3451124,41914
BR,3451134,38161
BR,3451138,187838
BR,3451152,51944
BR,3451190,6023699
BR,3451202,23722
BR,3451205,46618
BR,3451234,180147
BR,3451241,18837
BR,3451242,26441
BR,3451261,35997
BR,3451328,551267
BR,3451329,111888
BR,3451353,406802
BR,3451357,21000
BR,3451383,28235
BR,3451474,16911
BR,3451650,15131
BR,3451668,111514
BR,3451704,45697
BR,3451709,17218
BR,3451856,25530
BR,3451931,32104
BR,3452073,135741
BR,3452141,17526
BR,3452179,23229
BR,3452216,19611
BR,3452233,23786
BR,3452237,27031
BR,3452320,34026
BR,3452324,209502
BR,3452331,38742
BR,3452440,19896
BR,3452465,250027
BR,3452483,15464
BR,3452525,115201
BR,3452599,20003
BR,3452623,28907
BR,3452640,123173
BR,3452775,49127
BR,3452779,41015
BR,3452925,1372741
BR,3452982,21051
BR,3453014,32758
BR,3453060,29381
BR,3453078,48187
BR,3453150,55763
BR,3453171,32566
BR,3453186,292177
BR,3453240,25277
BR,3453242,18015
BR,3453245,21898
BR,3453303,146588
BR,3453315,21484
BR,3453337,35254
BR,3453406,107432
BR,3453420,88853
BR,3453435,17634
BR,3453439,27327
BR,3453457,18858
BR,3453467,28540
BR,3453478,18652
BR,3453494,16230
BR,3453503,24822
BR,3453535,41161
BR,3453542,21709
BR,3453546,51656
BR,3453605,17503
BR,3453610,25270
BR,3453622,16409
BR,3453635,19105
BR,3453639,60413
BR,3453643,342209
BR,3453659,16736
BR,3453661,26075
BR,3453767,19469
BR,3453777,15141
BR,3453807,37448
BR,3453827,17229
BR,3453837,132218
BR,3453896,19107
BR,3453926,27912
BR,3454031,272691
BR,3454061,63030
BR,3454131,22537
BR,3454139,17821
BR,3454213,20096
BR,3454231,42097
BR,3454235,54477
BR,3454244,320674
BR,3454358,49261
BR,3454407,39198
BR,3454578,20899
BR,3454620,38020
BR,3454690,65595
BR,3454763,71963
BR,3454783,126234
BR,3454818,65754
BR,3454827,20659
BR,3454847,98752
BR,3454857,179529
BR,3454954,48559
BR,3455036,15118
BR,3455051,72848
BR,3455061,16215
BR,3455065,32217
BR,3455070,141013
BR,3455141,35517
BR,3455152,39120
BR,3455155,15741
BR,3455161,75786
BR,3455168,70753
BR,3455170,36098
BR,3455281,30407
BR,3455298,23059
BR,3455342,18539
BR,3455416,30954
BR,3455425,18630
BR,3455459,39150
BR,3455478,122423
BR,3455553,34365
BR,3455580,16118
BR,3455671,63678
BR,3455689,26687
BR,3455729,97799
BR,3455756,25746
BR,3455769,34628
BR,3455775,677856
BR,3455784,16422
BR,3455785,44766
BR,3455908,34710
BR,3455923,45199
BR,3456060,30158
BR,3456068,253841
BR,3456102,55980
BR,3456110,28362
BR,3456125,17943
BR,3456127,16049
BR,3456137,19274
BR,3456138,49432
BR,3456147,88399
BR,3456160,1002118
BR,3456164,15715
BR,3456166,153361
BR,3456176,15595
BR,3456223,163993
BR,3456240,18612
BR,3456283,456456
BR,3456285,27541
BR,3456290,147281
BR,3456322,21870
BR,3456324,18911
BR,3456366,25604
BR,3456368,36452
BR,3456370,47781
BR,3456398,37824
BR,3456412,16253
BR,3456483,22388
BR,3456500,91173
BR,3456593,26775
BR,3456696,21670
BR,3456724,25265
BR,3456735,34143
BR,3456814,332379
BR,3456816,16617
BR,3456827,40290
BR,3456848,44041
BR,3456863,18117
BR,3456866,16308
BR,3456873,41893
BR,3456944,45930
BR,3456998,78244
BR,3457000,128865
BR,3457001,325746
BR,3457025,59654
BR,3457107,23378
BR,3457133,26684
BR,3457147,38951
BR,3457191,23850
BR,3457192,18262
BR,3457247,17308
BR,3457359,34069
BR,3457360,15254
BR,3457381,386069
BR,3457393,30843
BR,3457484,24890
BR,3457509,72468
BR,3457528,26679
BR,3457566,18863
BR,3457595,18488
BR,3457671,311724
BR,3457692,212218
BR,3457708,79551
BR,3457736,45236
BR,3457741,26000
BR,3457772,43028
BR,3457817,26860
BR,3457819,25397
BR,3457850,20921
BR,3457854,22049
BR,3457859,22690
BR,3457950,15544
BR,3457952,54607
BR,3457991,27022
BR,3458049,38238
BR,3458131,54415
BR,3458132,44456
BR,3458147,40081
BR,3458211,33002
BR,3458245,16179
BR,3458266,143029
BR,3458329,143601
BR,3458397,27665
BR,3458406,31093
BR,3458425,76506
BR,3458449,471832
BR,3458479,18233
BR,3458481,19914
BR,3458494,69451
BR,3458498,105075
BR,3458575,289665
BR,3458632,46742
BR,3458645,57375
BR,3458662,81209
BR,3458696,81472
BR,3458746,18424
BR,3458778,23251
BR,3458786,21264
BR,3458826,25621
BR,3458902,15729
BR,3458930,164676
BR,3459035,65407
BR,3459094,39711
BR,3459126,24445
BR,3459138,38486
BR,3459251,43118
BR,3459342,45445
BR,3459352,15790
BR,3459462,321589
BR,3459495,20388
BR,3459505,470193
BR,3459550,24537
BR,3459667,27828
BR,3459712,461304
BR,3459785,28080
BR,3459796,72762
BR,3459869,23516
BR,3459922,16642
BR,3459925,15463
BR,3459943,127475
BR,3460005,119206
BR,3460064,76547
BR,3460068,17899
BR,3460071,34718
BR,3460087,23780
BR,3460102,130130
BR,3460107,30409
BR,3460132,95101
BR,3460148,34811
BR,3460170,113605
BR,3460172,17507
BR,3460174,56572
BR,3460186,43831
BR,3460200,31717
BR,3460214,30626
BR,3460225,22612
BR,3460232,29613
BR,3460242,41498
BR,3460267,18469
BR,3460344,47637
BR,3460355,22737
BR,3460362,35090
BR,3460370,213110
BR,3460441,69394
BR,3460484,18171
BR,3460511,36997
BR,3460513,29805
BR,3460516,20605
BR,3460522,79582
BR,3460523,85345
BR,3460530,19887
BR,3460535,137586
BR,3460542,17324
BR,3460584,77400
BR,3460594,15696
BR,3460598,67934
BR,3460620,44809
BR,3460629,34631
BR,3460644,336679
BR,3460648,19709
BR,3460671,34552
BR,3460699,61607
BR,3460718,201748
BR,3460723,62957
BR,3460728,126243
BR,3460730,59721
BR,3460733,84435
BR,3460734,26546
BR,3460738,17536
BR,3460740,36761
BR,3460748,151605
BR,3460752,16684
BR,3460764,20100
BR,3460773,16117
BR,3460774,16762
BR,3460791,90385
BR,3460813,23558
BR,3460825,18063
BR,3460826,47628
BR,3460831,15516
BR,3460834,81870
BR,3460845,155716
BR,3460887,22304
BR,3460899,100752
BR,3460949,205660
BR,3460950,182498
BR,3460954,39452
BR,3460960,99496
BR,3460963,22129
BR,3460966,47301
BR,3460971,17149
BR,3460974,63888
BR,3461013,63626
BR,3461017,45830
BR,3461055,16795
BR,3461090,28254
BR,3461124,27217
BR,3461129,38762
BR,3461134,17160
BR,3461144,228746
BR,3461151,18607
BR,3461153,15970
BR,3461194,44058
BR,3461311,179911
BR,3461316,44359
BR,3461368,19671
BR,3461370,43450
BR,3461408,155499
BR,3461411,24997
BR,3461425,32892
BR,3461444,71202
BR,3461465,23784
BR,3461481,28679
BR,3461498,21427
BR,3461499,29057
BR,3461501,22758
BR,3461519,51454
BR,3461525,17354
BR,3461528,22860
BR,3461550,49074
BR,3461563,141374
BR,3461565,19942
BR,3461576,18357
BR,3461588,44790
BR,3461606,19574
BR,3461620,18428
BR,3461625,29550
BR,3461628,25796
BR,3461638,22664
BR,3461655,203533
BR,3461680,18063
BR,3461724,64789
BR,3461763,47889
BR,3461786,1169577
BR,3461789,310424
BR,3461824,30464
BR,3461857,18906
BR,3461859,105880
BR,3461871,23572
BR,3461874,27557
BR,3461879,150850
BR,3461888,100925
BR,3461910,17437
BR,3461914,21422
BR,3461935,18263
BR,3461941,20050
BR,3461949,31202
BR,3461958,23727
BR,3461973,58877
BR,3461995,34092
BR,3462022,19786
BR,3462089,238778
BR,3462315,250878
BR,3462371,25925
BR,3462374,19098
BR,3462376,22822
BR,3462377,1171195
BR,3462378,47883
BR,3462535,33658
BR,3462557,30364
BR,3462580,41302
BR,3462601,21565
BR,3462916,40931
BR,3462956,20896
BR,3462964,108858
BR,3462980,171790
BR,3462996,57618
BR,3463011,305041
BR,3463030,293523
BR,3463066,22998
BR,3463140,81232
BR,3463174,56404
BR,3463237,412724
BR,3463271,20521
BR,3463422,167900
BR,3463432,61931
BR,3463478,481911
BR,3463605,57650
BR,3463698,29738
BR,3463762,24200
BR,3463859,84902
BR,3463865,40390
BR,3463900,55654
BR,3463920,18859
BR,3463939,17548
BR,3464008,103206
BR,3464073,96087
BR,3464100,27405
BR,3464255,17199
BR,3464274,16637
BR,3464304,76310
BR,3464305,221733
BR,3464329,19413
BR,3464374,818329
BR,3464460,162202
BR,3464547,36911
BR,3464579,22766
BR,3464618,20974
BR,3464688,193832
BR,3464724,15699
BR,3464728,37343
BR,3464739,390633
BR,3464809,26137
BR,3464891,63954
BR,3464974,32141
BR,3464975,1718421
BR,3465038,521934
BR,3465059,118410
BR,3465083,15057
BR,3465090,72022
BR,3465105,47844
BR,3465108,65275
BR,3465164,36531
BR,3465196,161954
BR,3465209,32689
BR,3465228,30215
BR,3465284,174828
BR,3465320,47772
BR,3465329,31427
BR,3465342,96520
BR,3465459,15841
BR,3465476,100916
BR,3465487,22647
BR,3465512,22121
BR,3465524,25630
BR,3465527,15601
BR,3465624,627123
BR,3465644,111596
BR,3465671,48819
BR,3465713,15557
BR,3465721,55367
BR,3465731,21351
BR,3465748,35171
BR,3465758,21597
BR,3465764,16152
BR,3465767,15834
BR,3465769,19309
BR,3465881,20449
BR,3465927,217000
BR,3465944,101190
BR,3466041,32344
BR,3466062,21824
BR,3466171,18317
BR,3466174,55994
BR,3466261,32076
BR,3466296,160157
BR,3466429,35367
BR,3466436,18759
BR,3466481,15162
BR,3466537,381270
BR,3466547,22701
BR,3466641,39932
BR,3466692,109612
BR,3466696,63544
BR,3466698,62618
BR,3466704,42091
BR,3466723,20198
BR,3466750,18497
BR,3466763,19087
BR,3466779,257172
BR,3466824,22497
BR,3466902,26537
BR,3466903,16332
BR,3466933,19105
BR,3466978,59417
BR,3466988,60066
BR,3466998,361112
BR,3467012,25321
BR,3467026,16657
BR,3467081,90843
BR,3467197,15000
BR,3467261,23795
BR,3467272,17322
BR,3467305,20073
BR,3467319,16023
BR,3467362,35896
BR,3467371,37206
BR,3467452,38862
BR,3467467,328291
BR,3467512,20134
BR,3467530,33528
BR,3467542,28144
BR,3467550,15199
BR,3467577,26375
BR,3467673,22806
BR,3467677,22563
BR,3467680,22260
BR,3467684,53319
BR,3467687,15582
BR,3467693,387417
BR,3467717,75401
BR,3467736,94668
BR,3467747,729151
BR,3467760,23920
BR,3467796,47491
BR,3467865,1031554
BR,3467877,31112
BR,3467956,21246
BR,3467978,91080
BR,3467985,21380
BR,3468014,53169
BR,3468023,17822
BR,3468031,188758
BR,3468100,63675
BR,3468121,19539
BR,3468157,27565
BR,3468158,56682
BR,3468215,87188
BR,3468317,27187
BR,3468327,33231
BR,3468376,187019
BR,3468403,121084
BR,3468425,46177
BR,3468436,74694
BR,3468535,16145
BR,3468560,17522
BR,3468562,72340
BR,3468570,63726
BR,3468592,38738
BR,3468615,108239
BR,3468704,19494
BR,3468720,25103
BR,3468732,16243
BR,3468802,15958
BR,3468858,16001
BR,3468879,88284
BR,3468893,41989
BR,3468894,27563
BR,3468899,18689
BR,3468902,18366
BR,3469058,1000000
BR,3469092,125096
BR,3469115,22374
BR,3469136,113862
BR,3469425,30821
BR,3469437,40691
BR,3469516,40303
BR,3469540,48750
BR,3469601,32114
BR,3469932,33840
BR,3469968,293949
BR,3469984,26459
BR,3469989,102277
BR,3470003,51992
BR,3470044,384000
BR,3470052,35759
BR,3470073,90852
BR,3470117,18470
BR,3470127,2373224
BR,3470142,466096
BR,3470177,18127
BR,3470264,71862
BR,3470279,335024
BR,3470324,51976
BR,3470341,17680
BR,3470353,251994
BR,3470369,16975
BR,3470428,26981
BR,3470451,101220
BR,3470470,18167
BR,3470583,158292
BR,3470597,17665
BR,3470636,164052
BR,3470674,28586
BR,3470691,87668
BR,3470709,52398
BR,3470718,31311
BR,3470730,20743
BR,3470776,37246
BR,3470821,20894
BR,3470825,28801
BR,3470858,122211
BR,3470878,22387
BR,3470912,29494
BR,3471005,18840
BR,3471039,49100
BR,3471061,19292
BR,3471196,98940
BR,3471291,81285
BR,3471335,110968
BR,3471368,20128
BR,3471374,87471
BR,3471393,72077
BR,3471395,40403
BR,3471422,16117
BR,3471428,16331
BR,3471451,26163
BR,3471487,23463
BR,3471683,33355
BR,3471691,82595
BR,3471697,111302
BR,3471715,109637
BR,3471758,107463
BR,3471766,168468
BR,3471772,43444
BR,3471798,97512
BR,3471830,96565
BR,3471840,16781
BR,3471846,22005
BR,3471848,58271
BR,3471849,15395
BR,3471854,15088
BR,3471859,170024
BR,3471872,490175
BR,3471896,35303
BR,3471910,107085
BR,3471927,18259
BR,3471940,17332
BR,3471949,34237
BR,3472048,16152
BR,3472138,15684
BR,3472177,153635
BR,3472248,52406
BR,3472254,26772
BR,3472284,18817
BR,3472287,319587
BR,3472311,41497
BR,3472338,34331
BR,3472343,196022
BR,3472370,22530
BR,3472417,21642
BR,3472518,89499
BR,3472520,29333
BR,3472603,71406
BR,3472609,33907
BR,3472638,87236
BR,3472666,19757
BR,3472766,122688
BR,3472808,19133
BR,3472825,30807
BR,3472848,16409
BR,3472869,18805
BR,3472969,27503
BR,3473157,31078
BR,3473267,20370
BR,3473964,101024
BR,3474574,196272
VE,3480908,35084
MX,3483197,29171
VE,3486270,117596
VE,3487903,284289
JM,3488465,145018
JM,3488981,102861
JM,3489227,26024
JM,3489297,583958
JM,3489460,82867
JM,3489523,44755
JM,3489577,47115
JM,3489760,20660
JM,3489854,937700
JM,3490165,18552
DO,3491948,33137
DO,3491952,40027
DO,3492517,23304
DO,3492908,2201941
DO,3492914,1200000
DO,3492984,23547
DO,3492985,77160
DO,3493032,217899
DO,3493081,72950
DO,3493100,21148
DO,3493146,124763
DO,3493174,17001
DO,3493175,146000
DO,3493240,123787
DO,3493383,16380
DO,3493482,16834
DO,3494121,17694
DO,3494242,100023
DO,3495857,18670
DO,3496021,33862
DO,3496134,15532
DO,3496331,61834
DO,3496831,5000.0
DO,3500370,21802
DO,3500957,208437
DO,3504158,29983
DO,3504765,35999
DO,3505855,42169
DO,3508952,16398
DO,3509207,41641
DO,3509363,29481
DO,3509382,102426
DO,3511233,73269
DO,3511540,154040
DO,3511626,21055
DO,3512067,66709
DO,3512128,66784
DO,3512208,59139
CW,3513090,125000
SX,3513392,15000
MX,3513966,47509
MX,3513967,21143
MX,3514134,17090
MX,3514148,31707
MX,3514163,21533
MX,3514321,41386
MX,3514398,19790
MX,3514409,19687
MX,3514437,16768
MX,3514450,404458
MX,3514510,37424
MX,3514518,15292
MX,3514519,365777
MX,3514663,706567
MX,3514670,362401
MX,3514674,1193161
MX,3514683,18303
MX,3514783,568313
MX,3514785,15074
MX,3514868,47831
MX,3514876,39663
MX,3514929,28472
MX,3515001,481128
MX,3515011,134394
MX,3515042,24387
MX,3515044,54778
MX,3515062,102383
MX,3515064,27677
MX,3515302,505881
MX,3515358,20363
MX,3515373,19056
MX,3515384,36873
MX,3515386,33667
MX,3515428,607545
MX,3515431,715767
MX,3515463,344106
MX,3515504,41993
MX,3515505,39323
MX,3515510,21130
MX,3515665,30282
MX,3515679,20104
MX,3515690,25511
MX,3515696,70819
MX,3515715,115378
MX,3515794,20975
MX,3515796,28963
MX,3515807,475179
MX,3515811,15963
MX,3515827,44517
MX,3515887,33196
MX,3515904,24956
MX,3515906,15084
MX,3515942,61376
MX,3515956,32415
MX,3515993,20969
MX,3516006,34273
MX,3516035,91059
MX,3516053,101558
MX,3516060,21244
MX,3516076,22806
MX,3516109,241429
MX,3516188,26227
MX,3516210,26331
MX,3516225,53217
MX,3516266,197961
MX,3516271,103610
MX,3516355,309003
MX,3516385,21532
MX,3516843,37389
MX,3516912,15681
MX,3516926,25669
MX,3516982,15625
MX,3517231,24555
MX,3517293,15905
MX,3517517,61846
MX,3517524,15244
MX,3517742,48322
MX,3517831,15271
MX,3517832,16159
MX,3518135,173557
MX,3518138,30417
MX,3518221,54220
MX,3518277,21498
MX,3518387,68602
MX,3518407,75903
MX,3518475,15690
MX,3518618,22541
MX,3518692,118173
MX,3518723,92121
MX,3519290,21905
MX,3519531,22936
MX,3519537,128996
MX,3519907,55697
MX,3520064,73648
MX,3520235,48854
MX,3520271,85481
MX,3520274,39543
MX,3520339,498654
MX,3520994,19488
MX,3521051,20668
MX,3521081,1590256
MX,3521103,16548
MX,3521108,47124
MX,3521168,174526
MX,3521342,100383
MX,3521476,15101
MX,3521596,17607
MX,3521628,32559
MX,3521912,23830
MX,3521922,47958
MX,3521941,35316
MX,3522118,15690
MX,3522164,36669
MX,3522210,319581
MX,3522232,19929
MX,3522251,21508
MX,3522307,121348
MX,3522343,17801
MX,3522444,31596
MX,3522445,24647
MX,3522484,28721
MX,3522507,262566
MX,3522551,349550
MX,3522696,19903
MX,3522732,245383
MX,3522790,846185
MX,3522804,19689
MX,3522845,25982
MX,3522924,21109
MX,3522926,19092
MX,3523011,37694
MX,3523061,16675
MX,3523127,22610
MX,3523141,23242
MX,3523149,67689
MX,3523183,150895
MX,3523202,115895
MX,3523240,17632
MX,3523303,172982
MX,3523349,717175
MX,3523450,21064
MX,3523466,435145
MX,3523513,100377
MX,3523590,16082
MX,3523760,228927
MX,3523791,30409
MX,3523900,22133
MX,3523908,251168
MX,3524348,57731
MX,3524389,18145
MX,3524391,18941
MX,3524744,103403
MX,3524903,40304
MX,3525158,16286
MX,3525596,24558
MX,3526323,40027
MX,3526357,67637
MX,3526467,20539
MX,3526485,166331
MX,3526603,15320
MX,3526617,425148
MX,3526657,42936
MX,3526674,23150
MX,3526681,17648
MX,3526682,351001
MX,3526683,1820888
MX,3526696,23522
MX,3526700,395025
MX,3526708,32474
MX,3526798,112106
MX,3526838,22288
MX,3526855,29257
MX,3526864,16238
MX,3526908,26602
MX,3526952,38489
MX,3526953,21763
MX,3526992,49852
MX,3526993,29387
MX,3527023,47844
MX,3527545,22621
MX,3527596,20668
MX,3527639,23109
MX,3527795,28159
MX,3527879,37724
MX,3527880,18608
MX,3528756,79981
MX,3529612,1806226
MX,3529886,17904
MX,3529947,343769
MX,3529981,17729
MX,3529982,146178
MX,3529986,84737
MX,3529989,16543
MX,3530049,173625
MX,3530103,73934
MX,3530123,35793
MX,3530139,628063
MX,3530167,20371
MX,3530177,28768
MX,3530240,134403
MX,3530276,24569
MX,3530367,79944
MX,3530385,40992
MX,3530513,30607
MX,3530517,230717
MX,3530531,48453
MX,3530569,313405
MX,3530580,269923
MX,3530582,109504
MX,3530584,22128
MX,3530587,28647
MX,3530589,1232220
MX,3530590,19857
MX,3530592,35546
MX,3530594,192736
MX,3530596,29671
MX,3530597,15000
MX,3530599,141308
MX,3530617,33464
MX,3530757,151667
MX,3530870,165250
MX,3530886,23665
MX,3530908,16138
MX,3530932,19047
MX,3530937,84440
MX,3530978,18000
MX,3531013,32182
MX,3531023,134412
MX,3531177,24809
MX,3531200,163996
MX,3531321,19632
MX,3531416,24257
MX,3531556,17990
MX,3531574,15331
MX,3531576,85350
MX,3531598,20517
MX,3531673,9999
MX,3531732,205212
MX,3531784,29320
MX,3531865,67994
MX,3532254,20952
MX,3532414,15757
MX,3532497,425298
MX,3532545,17568
MX,3532592,85891
MX,3532617,22247
MX,3532624,521034
MX,3532792,46459
MX,3532815,26385
MX,3532881,57362
MX,3532899,31718
MX,3532964,21518
MX,3532969,15800
MX,3532989,16587
MX,3533005,54954
MX,3533056,21398
MX,3533107,22740
MX,3533126,24218
MX,3533269,36119
MX,3533389,26705
MX,3533426,46990
MX,3533433,22386
MX,3533440,16292
MX,3533462,652136
MX,3533486,18068
CU,3533753,28944
CU,3533826,42218
CU,3534094,27129
CU,3534363,29704
CU,3534432,16601
CU,3534632,20000
CU,3534761,33646
CU,3534915,60206
CU,3536259,16856
CU,3536640,45476
CU,3536724,35241
CU,3536729,555865
CU,3537840,34601
CU,3537845,18402
CU,3537906,250512
CU,3539093,67293
CU,3539560,54847
CU,3540667,127069
CU,3540680,59579
CU,3540885,42724
CU,3541440,62073
CU,3541446,18282
CU,3541999,19212
CU,3542137,25753
CU,3542167,23737
CU,3542455,34108
CU,3542744,43695
CU,3543299,76838
CU,3543498,17934
CU,3543961,55408
CU,3544091,186990
CU,3544393,24073
CU,3544607,26761
CU,3545040,23078
CU,3545064,102826
CU,3545841,54022
CU,3545867,20264
CU,3545981,18771
CU,3546434,66060
CU,3546791,92852
CU,3546894,20863
CU,3547260,16713
CU,3547398,146733
CU,3547600,28987
CU,3547867,128188
CU,3547976,41532
CU,3548529,33798
CU,3548993,25703
CU,3550598,203684
CU,3551608,28796
CU,3553478,2163824
CU,3555907,47164
CU,3556077,17804
CU,3556168,41106
CU,3556334,19644
CU,3556351,20207
CU,3556437,54363
CU,3556969,319102
CU,3557332,18408
CU,3557347,69879
CU,3557378,68935
CU,3557689,272801
CU,3557758,16548
CU,3557801,25258
CU,3557923,39358
CU,3558315,27603
CU,3558744,19991
CU,3558771,63007
CU,3559318,20274
CU,3559416,26155
CU,3562827,38687
CU,3562895,26527
CU,3563145,24906
CU,3563317,51881
CU,3563504,70438
CU,3563559,69857
CU,3563609,38248
CU,3563843,63882
CU,3563856,20096
CU,3564114,40142
CU,3564124,186644
CU,3564178,142027
CU,3564394,24114
CU,3565432,98515
CU,3565951,25069
CU,3566054,35515
CU,3566067,347562
CU,3566134,23255
CU,3566356,39140
CU,3566603,44515
CU,3567546,18123
CU,3567597,192632
CU,3567612,45768
CU,3567823,15268
CU,3567834,48362
CU,3567869,53104
CU,3567995,19834
CU,3568312,68073
CU,3569136,15275
CU,3569370,100000
CU,3569546,23606
CU,3569741,16711
MQ,3569915,16974
MQ,3569926,20380
MQ,3570166,15152
MQ,3570412,23814
MQ,3570428,39229
MQ,3570429,19682
MQ,3570446,15040
MQ,3570675,89995
MQ,3570785,17394
BS,3571824,227940
BS,3571971,46525
BS,3572375,15000
BM,3573197,15000
AI,3573374,15000
TT,3573576,17758
TT,3573703,17000
TT,3573732,15968
TT,3573738,55419
TT,3573890,49031
TT,3573899,19056
TT,3574116,56380
TT,3574194,26700
TT,3574810,67433
TT,3575051,35000
KN,3575551,15000
DM,3575635,16571
AG,3576022,24226
LC,3576812,15000
TC,3576994,15000
AW,3577154,29998
AW,3577277,40627
AW,3577284,29442
VG,3577430,15000
VC,3577887,24518
MS,3578069,15000
GP,3578447,20192
GP,3578466,22859
GP,3578599,18264
GP,3578682,24994
MF,3578851,15000
GP,3578959,63058
GP,3578967,22692
GP,3578978,28698
BL,3579132,9999
GP,3579585,19821
GP,3579732,15000
GP,3579767,30551
GD,3579925,15000
KY,3580661,29370
BZ,3581194,16812
BZ,3581514,15298
BZ,3582672,15000
BZ,3582677,61461
SV,3582805,39613
SV,3582883,51910
SV,3583096,329708
SV,3583098,15446
SV,3583102,59468
SV,3583158,20386
SV,3583178,37326
SV,3583199,15032
SV,3583334,176661
SV,3583361,525990
SV,3583379,19095
SV,3583446,161880
SV,3583471,39361
SV,3583480,54615
SV,3583747,16152
SV,3583981,28886
SV,3584003,19074
SV,3584257,124694
SV,3584384,19143
SV,3584399,160317
SV,3584772,26807
SV,3585157,16855
SV,3585473,19197
SV,3585484,38890
SV,3586814,71594
SV,3586833,44369
SV,3586977,48411
SV,3587086,32282
SV,3587091,19364
SV,3587345,112158
SV,3587362,33767
SV,3587426,34102
SV,3587428,21445
SV,3587498,22763
GT,3587587,36088
GT,3587902,406830
GT,3587923,122194
GT,3588258,69734
GT,3588476,21978
GT,3588653,20884
GT,3588698,45373
GT,3589101,24210
GT,3589105,33309
GT,3589253,15529
GT,3589289,62097
GT,3589404,23618
GT,3589452,67994
GT,3589626,40021
GT,3589646,46803
GT,3589671,20259
GT,3589805,25088
GT,3589852,17959
